id;name;country;start_date
8851;Orion Games;;
8852;Grimlore Games;276;1385856000
8853;Lunagames;;
8854;Redpoint Labs;;
8855;Making Fun, inc.;;
8856;Super Duper Garrett Cooper;;
8857;Decane;;
8858;Retro Army Limited;;
8859;Cape Copenhagen;;
8860;Candescent Games, Inc;;
8861;Ionising Software;;
8862;Social Loner Studios;;
8863;Hyper Hippo Games;124;
8864;Touz;;
8865;XIAOYAO;;
8866;BetaSparkUK;;
8867;Good Morning, Commander;;
8868;Aaron Dordi;;
8869;Only Human Studios;;
8870;The Lordz Games Studio;442;
8871;The Slitherine Group;826;1273449600
8872;Flashback Games;;
8873;Gothic Labs;;
8874;Studio Nyx;;
8875;NEXT-SOFT+;;
8877;Quantic Dream (original release);;
8878;ViWo Games;;
8880;Tru Blu Games;;
8881;Up Multimedia;;
8882;Tlön Studios;;
8883;Gamestorming;;
8884;Lemondo Entertainment;268;1293753600
8885;Dream Up;;
8886;Cross Eaglet;;
8887;On The Level Game Studios;;
8888;FrameLineNetwork Kft.;;
8890;Love in Space;;
8891;Winged Cloud;;
8892;Kaiko;276;
8893;Gabriel Priske;;
8894;Noetic;;
8895;Galhmac Game Studio;;
8896;Multi-Form;;
8897;DragonSix;;
8898;Mokus;804;
8899;Bluestrike;;
8900;Metalhead Software Inc.;124;
8901;Rampant Games;;
8903;Archetype Global;;
8904;Sanuk Games;764;
8905;Skatanic Studios;826;
8906;GSProductions Ltd.;;
8907;Sinclair Strange;;
8908;Bernt Andreas Eide;;
8909;FobTi interactive;;
8910;Imaekgames [Imaek Limited];;
8911;Indie Developer;;
8912;Ludeme Games;;
8913;Duaik Entretenimento;;
8914;Sharpened Edge Studios;246;
8915;Chromatic Dream;;
8916;Winged Pixel Inc.;;
8917;Pictopotamus;;
8920;Guilherme Nunes Barbosa;;
8921;Lennie Svensson;;
8922;Morgan Andersson;;
8923;Limevision Studios;;
8924;Mobot Studios, Inc;;
8925;Crescent Moon Games, LLC;;
8926;The Paper Robot;840;1419984000
8927;Johannes Rosenberg;;
8928;Stefan Kraus;;
8929;Timo Armbruster;;
8930;BiteTheBytes GmbH;276;
8931;WIWD Development;;
8932;Proscenium;;
8933;2SD;;
8934;Strides Interactive;;
8935;Pixelz Games;124;
8936;RSUPPORT Co., LTD.;;
8937;Rebelmind;;
8938;Bluebutton Games;;
8939;Fatpuppy Softworks;;
8940;Oruji Productions;;
8941;Gaddy Games;;
8942;Colin Northway;;
8944;H2 Interactive Co., Ltd.;;
8945;Patrice Meneguzzi;;
8946;FourbitFriday;;
8947;Ekuator Games;360;
8948;AAA Internet Publishing, Inc. (DBA WTFast);;
8949;Interbellum team;;
8950;Stainless Games Ltd.;826;788832000
8951;Pentavera;;
8952;Etranges Libellules Studios;250;
8953;Polar Bunny Ltd;;
8955;Dreamatrix;;
8956;Force Of Habit;826;
8957;VisualArts/Key;;
8958;GammaLateral;;
8959;One-bit Punch;;
8960;Snake Hill Games;;
8961;Calvino Noir Limited;;
8962;Jae Lee Productions;;
8963;Dynamic Games;;
8964;Ghost Machine;;
8965;GungHo Online Entertainment America, Inc.;840;1351728000
8966;Four Lights;;
8967;Double Action Factory;;
8968;REMIMORY;;
8969;GameArt Studio GmbH;276;
8970;Cosmic Cow LLC;;
8971;Qwiboo Ltd;;
8972;The Innocent Devils;;
8973;The Secret Pie;616;
8975;Full Control ApS;208;
8976;REEW GAMES;;
8977;AMA;;
8978;Mando Productions;250;
8979;Tavern Games;;
8980;Stained Glass Llama;;
8981;Fakedice;;
8982;Axyos Games;;
8983;Odin Game Studio;;
8984;Nexeon Studios;;
8985;PIPE Studio;;
8987;Traptics;300;
8988;vertex4 entertainment ltd.;;
8990;Vinci Games;;
8991;Amaze;;
8992;Jochen Mistiaen;56;
8993;Infernum Productions AG;;
8994;Idigicon;;
8995;Sam Albon;;
8996;Ripatti Software;;
8997;Yatagarasu Dev Team;;
8998;4Realms;;
8999;Disparity Games;;
9000;Shortbreak Studios s.c.;;
9001;MobileBits;276;
9002;Axe Eel Games;;
9003;CAVYHOUSE;;
9004;Mårten Jonsson;;
9005;PlayWay S.A.;616;1325289600
9006;Mixel;;
9008;Sonalysts Combat Simulations;;
9010;Chocolate Liberation Front;;
9012;Kraken Games;;
9013;URSE Games;;
9014;M2 Co.,LTD;;
9015;Dogenzaka Lab;;
9016;Deadghost Interactive;752;
9017;Fugazo;;
9018;Codemasters Racing Studio;;
9019;Transcendent Games;;
9020;Sascha Hartleb;;
9021;SDP Games;250;
9022;BlueEagle Productions;;
9023;Paul Schneider;;
9024;Sujin Ri;;
9025;Marcos Arroyo;;
9026;Seona Lee;;
9027;Somi Lee;;
9028;Sohyeon Jeon;;
9029;Cheritz;;
9030;Irongames Studio;;
9031;James Mearman;;
9032;www.dev-zoo.net;;
9033;Sub Orbital Software;;
9034;Circle Five Studios;;
9035;Pub Games;36;
9036;Midnart;;
9037;Nordic Legacy;;
9038;Hammerware, s.r.o.;203;
9039;Daniel Linssen;;
9040;Snack Games;;
9041;Brain Bombers;;
9042;Crafty Studios;40;
9043;Ravenscourt;;
9044;Maus Software;;
9045;IDHAS Studios;;
9046;DUPLICATEKoch Media GmbH;;
9047;Cubic Pie;;
9048;Swagabyte Games;;
9049;ScrewAttack Games;840;1285545600
9050;Batterystaple Games;840;1370044800
9051;Redacted Studios;;
9052;Above and Beyond Technologies;;
9053;Crispon Games;;
9054;Argonauts Interactive;;
9055;Keys of Nine Entertainment;;
9056;Alkemi;250;
9057;GabberGames.com;;
9058;YETi CGI;;
9059;Brisk Mobile Inc;;
9060;MiniVisions;;
9061;Good games;;
9062;Shaman Games Studio;;1293753600
9063;iMaxGen;;
9064;Question;840;1372636800
9065;duplicate KEMCO / EXE-CREATE;;
9066;Marvelous Europe Ltd.;826;1333238400
9067;CorypheeSoft;;
9068;DEZ Studio;;
9069;Maurice Pape;;
9070;Rotateam;;
9071;One Legged Seagull;;
9072;Incandescent Imaging;;
9073;Glitchy Pixel;;
9074;DUPLICATEReality Twist GmbH;;
9075;Duelboot;;
9076;ThoughtSTEM;;
9077;Blue Label Studio;;
9078;Polygon Art;;
9079;Juniper Games;276;
9080;Juniper GmbH;276;
9081;Nine Tales Digital;;
9082;Bolt Creative;;
9083;Insane;;
9084;Princesseuh;;
9085;Sector3 Games;;
9086;Bigger Boat;;
9087;Lexis Numerique;;
9088;Reakktor Studios;;
9089;Angels Blue Digital Entertainment;;
9090;Zotnip;;
9091;The Game Creators Ltd;;
9092;Developers Pack;;
9093;Claudio Norori;;
9094;Antonio Vargas;;
9095;Wildgrass;;
9096;muvee Technologies;;
9097;Copybugpaste;;
9098;Metaware;;
9099;Case in Point Studios, LLC;;
9100;Skydome Entertainment;;
9101;Red Katana;;
9102;Relevant Games;;
9103;Drakkar Dev;380;
9104;Levels or Lives;;
9105;Super Fun Games;;
9106;Studio Whisky Tango Inc.;;
9107;JetDogs Studios;246;1135987200
9108;Chimera Entertainment;276;1167523200
9109;Tasharen Entertainment Inc.;;
9110;Narrow Monolith;;
9111;kChamp Games;840;1230681600
9112;Mind Crew;;
9113;Moenovel;;
9114;Ste Curran;;
9115;BigBlaze Games;;
9116;2tainment;;
9117;Atmosphere Entertainment Studios;;
9118;AHEARTFULOFGAMES;;
9119;David Hensley;;
9120;Alex Quick;;
9121;251 Games;;
9122;Space Boat Studios;;
9123;Timeslip Softworks;;
9124;Reload Games Studio - duplicate;;
9125;Subscience Studios;;
9126;Avenged Sevenfold;;
9127;ClickShake Games LLC;;
9128;Infotread, LLC;;
9129;bitHuffel;;
9130;Mr. Podunkian;;
9131;Gatling Goat Studios;752;
9132;rdt.32;;
9133;Lavaboots Studios;;
9134;DigitalWorldEntertainment;;
9135;Muteki;;
9136;Rhaon Entertainment;;
9137;Raymond Doerr;;
9138;SixtyGig Games;;
9139;Lostwood;643;
9140;Crenetic GmbH Studios;276;
9141;Quaternion Studio;;
9142;EnjoyUp Games S.L.;;
9143;Johnny Death Games;;
9144;Bloodwolf Studio;;
9145;Bacon Bandit Games;;
9146;Gamesare;;
9147;Black Shell Media;840;
9148;Alternative Software Ltd;;
9149;Red Hedgehog;;
9150;MicroProse Software, Inc.;;
9151;Cinopt Studios;;
9152;Zach Kehs (SunnyKatt);;
9153;New Reality Games;;
9154;Essence Ltd.;;
9156;Ramjet Anvil;;
9157;nalothchris;;
9158;rpmadden01;;
9159;No Publisher;;
9160;Carbon;;
9161;West Dragon Productions DR;;
9162;OG-ZONE Digital Entertainment;;
9163;MLB.com;;
9164;Ankama Studio;;
9165;Ankama Games;;
9166;David Szymanski;;
9167;Chris Chung;;
9168;DragonHead Studio;;
9169;Michal Brzozowski;;
9170;Simon Says: Watch! Play!;;
9171;Ganz Studio;;
9172;Mirko Seithe;;
9173;Tamarin Studios;250;
9174;OKAM Studio;32;
9175;LuGus Studios;56;
9176;Romenics;;
9177;Artaani;;
9178;Riya;;
9179;Marie Ronnaux Games;;
9180;Attract Mode Games;;
9181;Right Pedal Studios;36;
9182;Lighthouse Games Studio;;
9183;Parody Games, LLC;;
9184;DUPLICATEZ-Software;;
9185;Z-Software GmbH;276;1230681600
9186;Game Insight;;
9187;Tammeka Games;826;
9188;Brave Giant;688;1220227200
9189;Psyche Studios;;
9190;New Blood Interactive;840;
9191;Mosaic Mask Studio;;
9192;FLEB;;
9193;Pera Games;792;1414800000
9194;Loriciel;;
9195;IF Games;;
9196;Clapfoot;;
9197;Boncho Games;;
9198;Dream Reactor;;
9199;Rusty Lake;528;
9200;Omega Software;;
9201;Funny Games Group;;
9202;Catstudio;;
9203;ETeeski;;
9204;Hi-Tech Expressions;;
9205;Hungry Planet Games;;
9206;SadSquare Studio;124;
9207;Stegersaurus Software Inc.;;
9208;Wabi Sabi Sound;;
9209;Thekla;840;
9210;FOURM Design Studio;;
9211;Fletcher Studio;;
9212;TinyCo;;
9213;BadLand Games SL;724;1325289600
9214;Gastronaut Studios;;
9215;Krams Design;;
9216;Hitoshi Sakimoto;;
9217;Arvi Teikari;;
9218;hempuli;246;
9219;D Ξ N V Ξ R;;
9220;URURU Games;;
9221;GlobalCenter;;
9222;MindSpring;;
9223;Multiplay;;
9224;RDA;;
9225;Lewis PR;;
9226;Magid;;
9227;Blur;;
9228;Eyeball NYC;;
9229;Lamplighter Studios;;
9230;Bearcage;;
9231;Eyecandy Studios;;
9232;Rapan;;
9233;Red Eye Studios;;
9234;Telsey and CO;;
9235;Star-Trax;;
9236;Halon Entertainment;;
9237;One Pixel Brush;;
9238;Profile Studios;;
9239;Gameshastra Solutions;;
9240;Applied Cinematics;;
9241;Malmö Symphony Orchestra;;
9242;Black Beard Design Studio;;
9243;INEI;;
9244;Waterorion;;
9245;www.maniacmusic.net;;
9246;The Maniac Agenda;;
9247;Night Bandit;;
9248;Ignited Design Studios;;
9249;Wordy.com;;
9250;Acapela Group;;
9251;Digital Hearts Co. Ltd.;;
9252;Pole To Win;;
9253;Lauscherlounge;;
9254;Blade Games World;;
9255;Connected Media Group;;
9256;Sound Motorsports;;
9257;Visual Mechanix;;
9258;Ninja Tune;;
9259;FenixTM;;
9260;Oyun Ceviri;;
9261;Prometheus Project;;
9262;1 Source Entertainment;;
9263;Crazybunch - duplicate;;
9264;Linn PR;;
9265;Center Field;;
9266;Gives;;
9267;M on M;;
9268;Music Expedition;;
9269;GWhiz;;
9270;InterServ International - duplicate;;
9271;New Pencil;;
9272;Motion Analysis;;
9273;Creat;;
9274;Shogakukan Production;;
9275;NANICA K.K;;
9276;Transgate;;
9277;Sorath;;
9278;Varkian Empire;36;
9279;Burak Dabak;792;
9280;Lumisoftas;;
9281;Playa Games GmbH;276;
9282;Persistent Studios;;
9283;PostMod Softworks;;
9284;Kapten Nemos;;
9285;Free Lunch Design AB;752;915062400
9287;Farjay.com;;
9288;Computer Recreations, Inc.;;
9289;Allied Leisure Industries;;
9290;GreyLight Entertainment;;
9291;RamTeK;;
9292;Meadows Games;;
9294;Peaksel D.O.O. Nis;;
9296;MIT Game Lab;;
9297;SCIMOB;;
9298;SIEIDI;246;1400025600
9299;Zykov Eddy;;
9300;Siberian Digital;;
9301;Xitilon;;
9302;CyberStep;;
9303;Black Sheep Studio;;
9304;Candygun Games;;
9305;Apache Software Limited;;
9306;Wolcen Studio;250;
9307;AE Play;;
9308;Creazn Studio;;
9309;SiBear;;
9310;Balcony Team;348;
9311;LKA;380;
9312;Clever Endeavour Games;124;
9313;Suppressive Fire Games;;
9314;Base Camp Films;;
9315;GameTap Entertainment;;
9316;Antimatter Games;826;
9317;DYNAMIC PIXELS;643;1104451200
9318;Titus Entertainment;;
9319;House of Tales;276;
9320;Istom Games Kft.;;
9321;NewWorldCoders;;
9322;Grab The Games;;1356912000
9323;Pilgrim Adventures;;
9325;Lacuna Corporation;;
9326;Atom Republic;826;
9327;Bombservice;76;
9328;Spider Key Games;;
9329;Team Gotham;724;1319587200
9330;Playwood Project;208;1419984000
9331;Playwood Games ApS;;
9332;Taranasus Studio;;
9333;Rockodile;246;
9334;M.J Roberts;;
9335;Bryan Gale;;
9336;Bryan Gale;;
9337;Thew;;
9338;Thew;;
9339;monothetic;840;
9340;Horror Games;;
9341;Ant Workshop Ltd;826;1452556800
9342;Stegalosaurus Game Development;;
9343;Stegalosaurus Game Development;;
9344;Speelbaars;528;
9345;Nicoplv Games;;
9346;Free Range Games;840;
9347;Peace;;
9348;VoidDev;;
9349;Illuminated Games;;
9350;POTOK;;
9351;RainDance LX;620;
9352;Made With Monster Love;;
9353;Owen Harris;;
9354;Nikki Smit;;
9355;Netmin Games;;
9356;Zindagi Games;;
9357;Matheus Valadares;;
9358;philcrifo;;
9359;Them Games;250;
9360;Alive;;
9361;Cohort Studos;826;
9362;Outsourcing;;
9363;Monomyth Games;;
9364;Nerial;826;
9365;TernTek;;
9366;Ether Studio;;
9367;Michael Frei;;
9368;Funsoft;504;
9369;Vetasoft;;
9370;Obigeta Makers;;
9371;Infinite Machine;;
9372;Fairchild Semiconductor;;
9373;Mane6;;
9374;Glitchnap;;
9375;BigBrik;;
9376;Odd Tales Ltd;826;
9377;Thoughtshelter Games;;
9378;Team Shanghai Alice;392;939600000
9379;Ed Fries;;
9380;Atari Age;;
9381;Onagro Studios;76;1388448000
9382;Pixel Trickery;;
9383;Jaywalkers Interactive;;
9384;The Man Breeze;;
9385;Square Enix Collective;826;1483142400
9386;Sharpless512;752;1451520000
9387;Luis Antonio;;
9388;Four Circle Interactive;;
9389;Daniel Wright;;
9390;Intergrow;;
9391;Still Running;246;
9392;Tagstar Games;;
9393;DTDigital;;
9394;Archetype Interactive;;
9395;Near Death Studios;;
9396;Dragon's Eye Productions, Inc;;
9397;Catnip Studios;;
9398;PC Research Inc;;
9399;PokPoong Games;;
9400;Pixel Bomb Games;;
9401;Darjeeling;;
9402;NOVA Production;;
9403;ARTE France;250;
9405;Xiotex Studios;;
9406;Abyssal Arts;;
9407;Kvaba;100;1437696000
9408;Beach Interactive;;
9409;Close Studios;;
9410;Highcastle Studios;;
9411;Highcastle Studios;;
9412;The Dangerous Kitchen;;
9413;Exploding Tuba Studios;840;1356912000
9414;Hipnotic Interactive;;
9415;Freekstorm;;
9416;Ikaron;;
9417;Glow Games;;
9418;Glow Games;;
9419;Tiny Bull Studios;380;
9420;Slug Disco;826;
9421;Atreid Concept;;
9422;Alexey Bokulev;;
9423;Sergei Klimov;;
9424;Charlie Oscar Lima Tango Interactive Entertainment;;
9425;Yukitama Creative Industries;;
9426;Coatsink Software;826;1262217600
9427;Ocelot Society;250;
9428;Super Hatch Games;;
9429;La Belle;;
9430;Wookanana Limited;;
9431;Ghost Town Games Ltd.;826;
9432;Mode 7 Games;826;
9433;[bracket]games;840;1388448000
9434;CCCP;250;1470009600
9435;Cape Guy;;
9436;PETA;;
9437;System Era Softworks;840;
9438;Mutant Games;724;
9439;Wholetone Games;;
9440;Mi-Clos Studio;250;1304208000
9441;Caged Element;124;
9442;Sushee;250;
9443;JMJ Interactive;752;1301616000
9444;Home Net Games;;
9445;Valiant Interactive;;
9446;Digitalo Studios;;
9447;Microcomputer Games, Inc.;;
9448;Amstar Electronics;;
9449;Aardman Digital;;
9450;Mobile Pie;826;
9451;Tigervision;;
9452;WAH-Software;;
9453;Landfall Games;752;
9454;EMcNeill;;
9455;EA Phenomic;276;
9456;Team Junkfish;;
9457;RAC7 Games;124;
9458;Gentlymad;276;
9459;Wild Factor;250;
9460;Buddy Zoo;;
9461;Simply Silly Software;;
9462;Six Foot Games;;
9463;Fujitsu;;
9464;Universal Co., Ltd.;;
9465;Sirius Software;;
9466;Synapse Software Corporation;;
9467;Wolf Brew Games;;
9468;Venture Line, Inc.;;
9469;Zeke Virant;56;
9470;Sami Maaranen;;
9471;Erkka Lehmus;;
9472;Enormous Elk;;
9473;JoyBids Ltd. - duplicate;;
9474;Players Software;;
9475;Cloudhead Games;;1356912000
9476;CommaVid, Inc.;;
9477;Warashi;;
9478;Proein;;
9479;Beloudest;;
9480;Roklan Corporation;;
9481;Neotenia;;
9482;Industry Games;840;
9483;Fox Video Games, Inc.;;
9484;Texas Instruments Incorporated;;
9485;Arcadia Corporation;;
9486;Big Red Softare - duplicate;;
9487;Big Red Software - duplicate;;
9488;Upper Byte Studio;250;
9489;Sun Electronics Corp.;;
9490;Bytecore;;
9491;GamesBoosters;;
9492;Game Swing;208;
9493;Mobigame;250;
9494;Tom Kuhn Custom Yoyos, Ltd.;;
9495;Voila Productions;;
9496;Claire House Children's Hospice;;
9497;Euphonious Ltd.;;
9498;Not My Jeans;752;
9499;Proline Software GmbH;276;
9500;Pearl America Inc.;;
9501;Sandcastle Productions;;
9502;Albino Frog Software, Inc.;;
9503;Albino Frog Software, Inc. - duplicate;;
9505;BMG Interactive Entertainment;;
9506;Mad Fellows;826;1388448000
9507;Pax Softonica;;
9508;Faravid Interactive;752;
9509;Warfare Studios;;
9510;Falcon;;
9511;Zaccaria;;
9512;Micro Fun;;
9513;Reston Publishing Company, Inc.;;
9514;AlpixelGames;724;
9515;Andrew Plotkin;;
9516;Ninja Robot Dinosaur;;
9517;Hesware;;
9518;Mental Image Software Design;;
9519;Quicksilva Ltd.;;
9520;U.S. Games;;
9521;Western Technologies Inc.;;
9522;Gregor Panič;;
9523;Fractal Softworks;;
9524;Grey Alien Games;826;
9525;On Time Software;;
9526;Tsukuda Original;;
9527;Indimo Labs LLC;;
9528;Sega/Gremlin;;
9529;Matt Martin, Eric Davidson et al.;;
9530;Dreadbit Games;;
9531;Alasdair Beckett-King;;
9532;Creative Mobile;;
9533;Zillion Whales;;
9534;Twinbeard Studios;;
9535;Jester Interactive;;
9536;Pixel Hero Games;;
9537;Weappy Studio;;
9538;EPSITEC;;
9539;GCE;;
9540;Dojo-Arcade;;
9541;Chameleon Software;;
9542;North American Philips Consumer Electronics Corp.;;
9543;Tactical Design Group;;
9544;Cavalier Computer;;
9545;Sentient Software Inc.;;
9546;Apollo, Inc.;;
9547;Quality Software;;
9548;Snow Cannon Games;578;
9549;Grimnir;578;1360713600
9550;Tinimations;578;
9551;K-Byte;;
9552;Edu-Ware Services, Inc.;;
9553;Elder Games;;
9554;Tasty Stewdios LLC;;
9555;Paavo Kyppö;;
9556;Commodore Electronics Ltd.;;
9557;Century II;;
9558;GDI;;
9559;Hamster On Coke Games;;
9560;Eyemobi;;
9561;Fluffy Kitten Studios;;
9562;Fat Panda Games;484;
9563;Games Starter;;
9564;Cardboard Keep;36;1388448000
9565;Zilec Electronics;;
9566;Gabelli Software In.;;
9567;Point Blank Games;;
9568;Pixelleap;;
9569;TQ Digital Entertainment;;
9570;Eerik Kukkonen;;
9571;BrainGoodGames;;
9572;Evil Indie Games;;
9573;grapefrukt games;752;
9574;Piccadilly Software Inc.;;
9575;Wizard Video Games;;
9576;VSS, Inc.;;
9577;Old Moon Games;840;1375315200
9578;Strannik Game;;
9579;Lince Works;724;
9580;Reikon Games;616;1419984000
9581;Massive Damage Inc.;;
9582;Stress Level Zero;;
9583;Fourattic;724;
9584;apex computer productions;;
9585;Paul Norman;;
9586;Fool's Theory;616;1451520000
9587;Demigiant;;
9588;MAGICS;;
9589;Night Work Games;840;1461110400
9591;parroty interactive;;
9592;peter bergman;;
9593;Hydrant Games;840;1401580800
9594;Brainwashing Games;;
9595;Fiddlesticks;;
9596;SMAC Games;;
9597;Alper Sarıkaya;;
9598;Machine 22;124;
9599;Creaky Corpse;826;1230681600
9600;Team Signal;;
9601;Colorspace Studio;124;
9602;rotobee;;
9603;dino dini;;
9604;Yahoo Software;;
9605;MindSpan;;
9606;Sony Interactive Entertainment Europe;;
9607;BANDAI NAMCO Entertainment Europe;826;1427846400
9608;BANDAI NAMCO Entertainment America;840;1427846400
9609;Rocket Hammer;752;1483142400
9610;SLX Games;;1135987200
9611;Real Pie Media;;
9612;Concept Art House;;
9613;Earbash Audio;;
9614;Beachhouse Films;;
9615;Shadowplay Studios;36;
9616;Estudios EXA;;
9617;Kinsha;;
9618;Audio Inc.;;
9619;Artland;;
9620;Bar Plastic Model;;
9621;Black Belt Jones;;
9622;Crowarts;;
9623;Delfi Sound;;
9624;Graphis;;
9625;Dynamo Pictures;;
9626;Czech National Symphony Chorus;;
9627;Skywalker Symphony Orchestra;;
9628;Bits & Frames;;
9629;Seji Inc.;;
9630;Ability Co.;;
9631;auto galleria LUCE;;
9632;Cars-hatano;;
9633;Garage ITALYA;;
9634;Il Museo Della Cinquecento;;
9635;Jaguaria;;
9636;WIDS Co. Ltd.;;
9637;Pi Research Limited;;
9638;Sankyo;;
9639;Shelby Japan;;
9640;Sonny's Ferrari;;
9641;Tein Inc.;;
9642;Woodstock Trading;;
9643;CAMI Music;;
9644;Village Music Inc.;;
9645;FILLIN Inc.;;
9646;Daybreak Co. Ltd.;;
9647;Power Music;;
9648;Landmark Studio;;
9649;Crescente Studio;;
9650;Bunkamura Studio;;
9651;MajanoX;;
9652;The Groundcrew Studios;;
9653;Trivalle Communications;;
9654;For Shloc;;
9655;American Society of Military History;;
9656;Studio G Productions;;
9657;DetFilms;;
9658;Go Media;;
9659;Tokyo Philharmonic Chorus;;
9660;Shanghai Arts United Software;;
9661;DAG Inc.;;
9662;Flaunt Productions;;
9663;Herrmann International;;
9664;Moncur Street Music;;
9665;Cool Music;;
9666;Bandai Namco Entertainment Asia;;
9667;Studio Arkí SRL;;
9668;NeoG;;
9669;MasterLab;;
9670;Glassworks Limited;;
9671;ARU LLC;;
9672;Better Sound Limited;;
9673;Boom Ltd.;;
9674;Goldcrest Post;;
9675;Pacific Audio;;
9676;Narrow Road;;
9677;Performance Actors Agency;;
9678;Red Hot Entertainment;;
9679;Waring and McKenna;;
9680;Fracture FX;;
9681;Mitchell, Silbergerg & Knupp LLP;;
9682;Crompton & Associates;;
9683;Facebook;;
9684;YouTube;;
9685;Subway;;
9686;Vance & Brown;;
9687;Sandbox Strategies;;
9688;Basement Factory Productions;;
9689;Gizmo Cast;;
9690;Mastermind Production;;
9691;Secret 6;;
9692;MineLoader Shanghai;;
9693;MineLoader Tianjin;;
9694;Healsing Digital Entertainment;;
